TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20191023,23.062,0.0,22.266,8.716,0.0,23.926,10.849,0.0,18.584,16.379,1.701,20.98,3.63,18.584,0.0,16.379,1.701,0.0,20.98,3.63,0.0,292.076,152.364,0.0,214.514,214.514,0.0,301.573,0.0,309.794,309.794,0.0,410.504,0.0,339.318,339.318,0.0,6.748,0.0,7.683,7.683,0.0,102.227,102.227,0.0,0.0,0.0,1.0,2.448,2.448,0.0,-9999,0.0,-9999,0.0,-9999,0.0,423.977,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.7294,-9999,-9999,-9999,-9999,-9999,-9999,16.4684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,0.22984,0.0,-9999,-9999,0.43133,0.0,-9999,-9999,0.190306,0.0,0.0433285,-0.119024,-0.116756,-0.111324,0.22984,0.43133,0.533224,0.533224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03772,1.34437,0.0,-9999,-9999,-0.665723,1.72427,0.0,-9999,-9999,1.32245,1.48664,0.0,-9999,-9999,-0.569998,1.75727,0.0,-9999,-9999,0.704572,0.732143,0.756479,1.03772,1.32245,1.54205,1.54205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.07625,-1.06076,-1.03432,-0.665723,-0.603783,-0.603783,-0.569998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28269,1.90761,1.64898,0.0741601,1.06703,1.14088,1.18331,1.31733,2.09424,2.11118,2.32345,1.42879,1.47628,1.45867,0.0384328,0.905734,1.1975,1.27211,1.42879,1.62983,1.74122,1.77406,1.28105,0.949763,1.17784,0.0531753,0.802197,0.87973,0.920258,1.27565,1.2952,1.30109,1.57577,1.49763,1.366,1.33154,0.0405653,0.998029,1.03959,1.06364,1.39003,1.49237,1.49714,1.51878,-9999,-9999
20191024,23.057,0.0,24.242,4.857,0.0,21.768,3.505,0.0,19.484,17.149,3.611,22.023,4.113,19.484,0.0,17.149,3.611,0.0,22.023,4.113,0.0,289.685,170.03,0.0,188.163,188.163,0.0,277.214,0.0,345.956,345.956,0.0,393.912,0.0,388.697,388.697,0.0,6.665,0.0,5.509,5.509,0.0,102.607,102.607,0.0,0.029,0.0,1.0,2.603,2.603,0.0,-9999,0.0,-9999,0.0,-9999,0.0,424.738,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.8051,-9999,-9999,-9999,-9999,-9999,-9999,27.6999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.084264,0.0,-9999,-9999,0.0286599,0.0,-9999,-9999,-0.0305333,0.0,0.0218975,-0.191982,-0.185217,-0.158632,-0.084264,0.053185,0.176654,0.176654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503318,0.505437,0.0,-9999,-9999,-0.716547,1.49359,0.0,-9999,-9999,0.745252,0.749424,0.0,-9999,-9999,-0.752419,1.43791,0.0,-9999,-9999,0.419407,0.445015,0.44904,0.503318,0.778808,1.00725,1.00725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87418,-0.860574,-0.802734,-0.752419,-0.73957,-0.73957,-0.73957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29828,1.95335,1.68447,0.0758402,1.10268,1.17163,1.20924,1.3328,2.14737,2.16237,2.35315,1.49143,1.92469,1.715,0.0559129,1.25368,1.2892,1.36654,1.49143,2.0255,2.10968,2.14236,1.33889,0.999213,1.22061,0.0528648,0.824891,0.91613,0.95516,1.3301,1.3539,1.36327,1.61139,1.37209,1.24772,1.22811,0.0369955,0.918662,0.974522,0.98564,1.27388,1.36779,1.37209,1.43123,-9999,-9999
20191025,16.55,0.0,16.567,0.779,0.0,16.529,2.546,0.0,22.239,20.189,1.715,24.661,2.76,22.239,0.0,20.189,1.715,0.0,24.661,2.76,0.0,287.306,148.675,0.0,166.736,166.736,0.0,295.285,0.0,358.809,358.809,0.0,382.524,0.0,406.248,406.248,0.0,5.614,0.0,5.983,5.983,0.0,102.511,102.511,0.0,0.0,0.0,1.0,2.415,2.415,0.0,-9999,0.0,-9999,0.0,-9999,0.0,430.351,0.0,-9999,-9999,-9999,-9999,-9999,-9999,28.698,-9999,-9999,-9999,-9999,-9999,-9999,20.7352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.0484015,0.0,-9999,-9999,-0.122826,0.0,-9999,-9999,0.0230985,0.0,0.0374352,-0.14492,-0.14005,-0.127747,-0.0761276,0.0052835,0.487603,0.487603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600704,0.556169,0.0,-9999,-9999,-0.811687,1.51268,0.0,-9999,-9999,0.497134,0.698904,0.0,-9999,-9999,-0.845764,1.35552,0.0,-9999,-9999,0.485833,0.516539,0.531495,0.55166,0.618805,1.47687,1.47687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.931036,-0.926202,-0.920551,-0.856007,-0.720207,-0.720207,-0.720207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36218,2.1242,1.81725,0.0835402,1.21357,1.23964,1.29839,1.39784,2.3455,2.35618,2.49802,1.52487,2.24703,1.79416,0.0652543,1.30084,1.34371,1.41585,1.52487,2.24721,2.32792,2.38929,1.48573,1.12943,1.33684,0.0545343,0.886339,1.00661,1.04812,1.46703,1.51039,1.52314,1.74137,1.28564,1.16451,1.15893,0.0345952,0.86255,0.923942,0.945212,1.19013,1.28227,1.28564,1.38477,-9999,-9999
20191026,23.062,0.0,22.618,8.727,0.0,23.585,10.978,0.0,24.062,22.463,2.272,25.951,2.487,24.062,0.0,22.463,2.272,0.0,25.951,2.487,0.0,284.942,152.364,0.0,158.984,158.984,0.0,301.573,0.0,385.713,385.713,0.0,454.818,0.0,442.987,442.987,0.0,6.748,0.0,4.385,4.385,0.0,102.076,102.076,0.0,0.63,0.6,1.0,3.365,3.365,0.0,-9999,0.0,-9999,0.0,-9999,0.0,423.977,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.7294,-9999,-9999,-9999,-9999,-9999,-9999,16.4684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.22984,0.0,-9999,-9999,0.43133,0.0,-9999,-9999,0.190306,0.0,0.0433285,-0.119024,-0.116756,-0.111324,0.22984,0.43133,0.533224,0.533224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00627,1.32693,0.0,-9999,-9999,-0.705993,1.75375,0.0,-9999,-9999,1.28045,1.47226,0.0,-9999,-9999,-0.606388,1.78973,0.0,-9999,-9999,0.696192,0.730972,0.75149,1.00627,1.28045,1.49161,1.49161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15366,-1.13747,-1.11323,-0.705993,-0.641709,-0.641709,-0.606388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39975,2.23023,1.89946,0.0882635,1.27143,1.31752,1.36818,1.43579,2.46891,2.4761,2.5783,1.54725,1.7989,1.70915,0.0499636,1.14172,1.39242,1.42951,1.54725,1.99776,2.0522,2.12053,1.59154,1.22349,1.41796,0.055489,0.927695,1.07342,1.1134,1.56569,1.62416,1.63885,1.82093,1.2476,1.12707,1.12697,0.0331016,0.840007,0.898463,0.924034,1.15179,1.24453,1.2476,1.35205,-9999,-9999
20191027,23.057,0.0,24.102,4.811,0.0,21.821,3.578,0.0,26.442,25.162,0.778,27.954,1.143,26.442,0.0,25.162,0.778,0.0,27.954,1.143,0.0,282.592,170.03,0.0,107.68,107.68,0.0,277.214,0.0,409.756,409.756,0.0,428.508,0.0,475.817,475.817,0.0,6.665,0.0,3.283,3.283,0.0,101.724,101.724,0.0,6.091,0.3,1.0,3.25,3.25,0.0,-9999,0.0,-9999,0.0,-9999,0.0,424.738,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.8051,-9999,-9999,-9999,-9999,-9999,-9999,27.6999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.084264,0.0,-9999,-9999,0.0286599,0.0,-9999,-9999,-0.0305333,0.0,0.0218975,-0.191982,-0.185217,-0.158632,-0.084264,0.053185,0.176654,0.176654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485297,0.503677,0.0,-9999,-9999,-0.750698,1.51952,0.0,-9999,-9999,0.713861,0.751525,0.0,-9999,-9999,-0.783397,1.46387,0.0,-9999,-9999,0.399308,0.435313,0.435313,0.49921,0.746127,0.965783,0.965783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918104,-0.90388,-0.866588,-0.783397,-0.769964,-0.769964,-0.769964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44961,2.37328,2.01006,0.094959,1.3244,1.41092,1.42186,1.48633,2.636,2.63849,2.6849,1.64496,2.34462,2.0406,0.0748645,1.44849,1.56061,1.6029,1.64496,2.49788,2.52332,2.59831,1.72981,1.34864,1.52466,0.0573301,0.980765,1.16184,1.19953,1.66817,1.7736,1.79042,1.92785,0.992194,0.89292,0.917504,0.0281972,0.669031,0.723966,0.782043,0.937839,0.991001,0.992421,1.19337,-9999,-9999
20191028,16.55,0.0,16.567,0.779,0.0,16.529,2.546,0.0,23.095,21.246,2.024,25.281,3.716,23.095,0.0,21.246,2.024,0.0,25.281,3.716,0.0,280.258,148.675,0.0,191.837,191.837,0.0,295.285,0.0,359.36,359.36,0.0,381.876,0.0,407.001,407.001,0.0,5.614,0.0,3.976,3.976,0.0,102.092,102.092,0.0,0.001,0.0,1.0,1.32,1.32,0.0,-9999,-9999,-9999,-9999,-9999,-9999,430.351,0.0,-9999,-9999,-9999,-9999,-9999,-9999,28.698,-9999,-9999,-9999,-9999,-9999,-9999,20.7352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.0484015,0.0,-9999,-9999,-0.122826,0.0,-9999,-9999,0.0230985,0.0,0.0374352,-0.14492,-0.14005,-0.127747,-0.0761276,0.0052835,0.487603,0.487603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600704,0.556169,0.0,-9999,-9999,-0.811687,1.51268,0.0,-9999,-9999,0.497134,0.698904,0.0,-9999,-9999,-0.845764,1.35552,0.0,-9999,-9999,0.485833,0.516539,0.531495,0.55166,0.618805,1.47687,1.47687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.931036,-0.926202,-0.920551,-0.856007,-0.720207,-0.720207,-0.720207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36208,2.12238,1.81765,0.0817864,1.23895,1.26639,1.32073,1.39599,2.34027,2.34879,2.46482,1.52302,2.24521,1.79455,0.0639209,1.30871,1.36913,1.42924,1.52302,2.2472,2.3251,2.38406,1.55065,1.17448,1.3754,0.0529903,0.909032,1.03837,1.07648,1.52799,1.57932,1.59276,1.73377,1.37974,1.24744,1.23421,0.0345554,0.946035,0.982615,1.00484,1.27094,1.37505,1.37942,1.3978,-9999,-9999
20191029,23.062,0.0,22.618,8.727,0.0,23.585,10.978,0.0,22.209,21.942,0.381,22.524,0.913,22.209,0.0,21.942,0.381,0.0,22.524,0.913,0.0,277.942,152.364,0.0,50.413,50.413,0.0,301.573,0.0,399.241,399.241,0.0,453.198,0.0,461.459,461.459,0.0,6.748,0.0,1.299,1.299,0.0,102.37,102.37,0.0,6.733,0.0,1.0,2.267,2.267,0.0,-9999,0.0,-9999,0.0,-9999,0.0,423.977,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.7294,-9999,-9999,-9999,-9999,-9999,-9999,16.4684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.22984,0.0,-9999,-9999,0.43133,0.0,-9999,-9999,0.190306,0.0,0.0433285,-0.119024,-0.116756,-0.111324,0.22984,0.43133,0.533224,0.533224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00627,1.32693,0.0,-9999,-9999,-0.705993,1.75375,0.0,-9999,-9999,1.28045,1.47226,0.0,-9999,-9999,-0.606388,1.78973,0.0,-9999,-9999,0.696192,0.730972,0.75149,1.00627,1.28045,1.49161,1.49161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15366,-1.13747,-1.11323,-0.705993,-0.641709,-0.641709,-0.606388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33549,2.0411,1.75605,0.0771866,1.1978,1.22089,1.27791,1.36816,2.24308,2.25345,2.38679,1.47962,1.60977,1.56574,0.0399049,1.04596,1.31001,1.35281,1.47962,1.78161,1.8593,1.89469,1.50275,1.12268,1.33288,0.0514683,0.89086,1.0022,1.04005,1.48359,1.52718,1.53969,1.67505,0.597741,0.53828,0.584268,0.021236,0.426663,0.468687,0.519763,0.591075,0.597895,0.599936,0.863936,-9999,-9999
20191030,23.057,0.0,24.102,4.811,0.0,21.821,3.578,0.0,24.434,23.612,1.918,25.406,1.57,24.434,0.0,23.612,1.918,0.0,25.406,1.57,0.0,275.644,170.03,0.0,60.949,60.949,0.0,277.214,0.0,415.383,415.383,0.0,422.636,0.0,483.501,483.501,0.0,6.665,0.0,3.259,3.259,0.0,102.269,102.269,0.0,0.821,1.2,1.0,2.834,2.834,0.0,-9999,0.0,-9999,0.0,-9999,0.0,424.738,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.8051,-9999,-9999,-9999,-9999,-9999,-9999,27.6999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.084264,0.0,-9999,-9999,0.0286599,0.0,-9999,-9999,-0.0305333,0.0,0.0218975,-0.191982,-0.185217,-0.158632,-0.084264,0.053185,0.176654,0.176654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485297,0.503677,0.0,-9999,-9999,-0.750698,1.51952,0.0,-9999,-9999,0.713861,0.751525,0.0,-9999,-9999,-0.783397,1.46387,0.0,-9999,-9999,0.399308,0.435313,0.435313,0.49921,0.746127,0.965783,0.965783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918104,-0.90388,-0.866588,-0.783397,-0.769964,-0.769964,-0.769964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38095,2.16975,1.85587,0.0829062,1.26349,1.31666,1.34973,1.41412,2.39273,2.39879,2.4835,1.57275,2.14108,1.8864,0.0628404,1.38738,1.45715,1.50632,1.57275,2.27487,2.31168,2.35504,1.6292,1.23617,1.42947,0.0531282,0.938872,1.0804,1.11677,1.59076,1.66461,1.67919,1.76245,0.665592,0.597268,0.640959,0.0215212,0.469863,0.514546,0.56643,0.658759,0.665592,0.667789,0.913022,-9999,-9999
20191031,16.55,0.0,16.567,0.779,0.0,16.529,2.546,0.0,26.749,25.359,1.793,28.392,1.493,26.749,0.0,25.359,1.793,0.0,28.392,1.493,0.0,273.365,148.675,0.0,148.544,148.544,0.0,295.285,0.0,414.183,414.183,0.0,380.777,0.0,481.863,481.863,0.0,5.614,0.0,4.991,4.991,0.0,101.821,101.821,0.0,2.64,10.9,1.0,4.642,4.642,0.0,-9999,0.0,-9999,0.0,-9999,0.0,430.351,0.0,-9999,-9999,-9999,-9999,-9999,-9999,28.698,-9999,-9999,-9999,-9999,-9999,-9999,20.7352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.0484015,0.0,-9999,-9999,-0.122826,0.0,-9999,-9999,0.0230985,0.0,0.0374352,-0.14492,-0.14005,-0.127747,-0.0761276,0.0052835,0.487603,0.487603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600704,0.556169,0.0,-9999,-9999,-0.811687,1.51268,0.0,-9999,-9999,0.497134,0.698904,0.0,-9999,-9999,-0.845764,1.35552,0.0,-9999,-9999,0.485833,0.516539,0.531495,0.55166,0.618805,1.47687,1.47687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.931036,-0.926202,-0.920551,-0.856007,-0.720207,-0.720207,-0.720207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42699,2.30254,1.9588,0.0889841,1.31297,1.39307,1.41752,1.47434,2.54753,2.5489,2.58153,1.58767,2.42537,1.9357,0.071356,1.41178,1.51678,1.52776,1.58767,2.4329,2.52574,2.59132,1.76257,1.35696,1.53082,0.0552898,0.988099,1.16385,1.2034,1.67205,1.80976,1.82649,1.85713,1.16484,1.04387,1.05678,0.0282968,0.807415,0.858687,0.880743,1.07696,1.16187,1.16484,1.24758,-9999,-9999
20191101,23.062,0.0,22.618,8.727,0.0,23.585,10.978,0.0,13.986,13.267,2.822,14.835,3.16,13.986,0.0,13.267,2.822,0.0,14.835,3.16,0.0,271.107,152.364,0.0,202.862,202.862,0.0,301.573,0.0,290.982,290.982,0.0,446.491,0.0,313.63,313.63,0.0,6.748,0.0,5.693,5.693,0.0,102.423,102.423,0.0,0.0,0.0,1.0,3.37,3.37,0.0,-9999,0.0,-9999,0.0,-9999,0.0,423.977,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.7294,-9999,-9999,-9999,-9999,-9999,-9999,16.4684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,0.22984,0.0,-9999,-9999,0.43133,0.0,-9999,-9999,0.190306,0.0,0.0433285,-0.119024,-0.116756,-0.111324,0.22984,0.43133,0.533224,0.533224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00627,1.32693,0.0,-9999,-9999,-0.705993,1.75375,0.0,-9999,-9999,1.28045,1.47226,0.0,-9999,-9999,-0.606388,1.78973,0.0,-9999,-9999,0.696192,0.730972,0.75149,1.00627,1.28045,1.49161,1.49161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15366,-1.13747,-1.11323,-0.705993,-0.641709,-0.641709,-0.606388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10949,1.45864,1.30313,0.0498233,0.857885,0.93308,1.01103,1.13516,1.56745,1.58779,1.83207,1.24662,1.02731,1.11282,0.0242267,0.682682,0.989703,1.06007,1.12979,1.22095,1.23239,1.25067,1.13515,0.776699,1.02286,0.0416981,0.714474,0.776216,0.807655,1.11902,1.14987,1.16394,1.36957,1.42151,1.27902,1.26808,0.0330018,0.992923,1.0085,1.0491,1.29985,1.41588,1.41973,1.42463,-9999,-9999
20191102,23.057,0.0,24.102,4.811,0.0,21.821,3.578,0.0,13.967,11.709,2.336,16.635,4.008,13.967,0.0,11.709,2.336,0.0,16.635,4.008,0.0,268.87,170.03,0.0,117.983,117.983,0.0,277.214,0.0,316.883,316.883,0.0,416.286,0.0,348.998,348.998,0.0,6.665,0.0,4.07,4.07,0.0,102.303,102.303,0.0,0.419,0.0,1.0,2.213,2.213,0.0,-9999,0.0,-9999,0.0,-9999,0.0,424.738,0.0,-9999,-9999,-9999,-9999,-9999,-9999,33.8051,-9999,-9999,-9999,-9999,-9999,-9999,27.6999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.084264,0.0,-9999,-9999,0.0286599,0.0,-9999,-9999,-0.0305333,0.0,0.0218975,-0.191982,-0.185217,-0.158632,-0.084264,0.053185,0.176654,0.176654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485297,0.503677,0.0,-9999,-9999,-0.750698,1.51952,0.0,-9999,-9999,0.713861,0.751525,0.0,-9999,-9999,-0.783397,1.46387,0.0,-9999,-9999,0.399308,0.435313,0.435313,0.49921,0.746127,0.965783,0.965783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918104,-0.90388,-0.866588,-0.783397,-0.769964,-0.769964,-0.769964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10227,1.44403,1.29172,0.0487183,0.856106,0.92961,1.00634,1.12726,1.55044,1.57021,1.80798,1.2859,1.41537,1.32225,0.0302984,0.980965,1.04884,1.14248,1.2982,1.45416,1.51276,1.59718,1.14584,0.782899,1.02761,0.0408868,0.720186,0.781532,0.812462,1.12953,1.16061,1.17408,1.37009,1.00981,0.899445,0.929591,0.0246764,0.702688,0.752125,0.796834,0.964322,1.00821,1.00996,1.14969,-9999,-9999
20191103,16.55,0.0,16.567,0.779,0.0,16.529,2.546,0.0,12.592,10.365,1.181,15.224,3.631,12.592,0.0,10.365,1.181,0.0,15.224,3.631,0.0,266.655,148.675,0.0,196.318,196.318,0.0,295.285,0.0,281.086,281.086,0.0,376.478,0.0,300.117,300.117,0.0,5.614,0.0,5.349,5.349,0.0,102.519,102.519,0.0,0.0,0.0,1.0,2.554,2.554,0.0,-9999,0.0,-9999,0.0,-9999,0.0,430.351,0.0,-9999,-9999,-9999,-9999,-9999,-9999,28.698,-9999,-9999,-9999,-9999,-9999,-9999,20.7352,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26,22,0,0,-0.0484015,0.0,-9999,-9999,-0.122826,0.0,-9999,-9999,0.0230985,0.0,0.0374352,-0.14492,-0.14005,-0.127747,-0.0761276,0.0052835,0.487603,0.487603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600704,0.556169,0.0,-9999,-9999,-0.811687,1.51268,0.0,-9999,-9999,0.497134,0.698904,0.0,-9999,-9999,-0.845764,1.35552,0.0,-9999,-9999,0.485833,0.516539,0.531495,0.55166,0.618805,1.47687,1.47687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.931036,-0.926202,-0.920551,-0.856007,-0.720207,-0.720207,-0.720207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0615,1.34598,1.21479,0.0444624,0.800042,0.875852,0.969708,1.08509,1.4377,1.45853,1.70871,1.21212,1.4688,1.19169,0.0325745,0.884528,0.954576,0.992065,1.18853,1.39682,1.46373,1.50591,1.09431,0.733663,0.982668,0.039079,0.691192,0.748717,0.761388,1.07005,1.11446,1.12698,1.29601,1.38587,1.2423,1.23848,0.031013,0.978405,0.993033,1.03123,1.26168,1.38058,1.38404,1.38877,-9999,-9999
